,name,level,hot,address,num
5666,达布夏珠林寺,,,[西藏·山南·加查县],24
5667,卡定沟天佛瀑布,,,[西藏·林芝·卡定沟],36
5668,佛掌沙丘,,,[西藏·林芝·米林县],24
5669,普莫雍措,,,[西藏·山南·浪卡子],6
5670,珠穆朗玛峰,4A景区,0.9800000000000001,[西藏·日喀则·定日县],16
5671,鲁朗林海,,,[西藏·林芝·林芝县],91
5672,八廓街,,0.8,[西藏·拉萨·城关区],34
5673,巴松措,4A景区,0.76,[西藏·林芝·工布江达县],43
5674,卡定沟,,,[西藏·林芝·林芝县],63
5675,鲁朗花海牧场景区,4A景区,,[西藏·林芝·鲁朗林海],76
5676,念青唐古拉观景台,,,[西藏·那曲·念青唐古拉山],51
5677,羊八井温泉,,,[西藏·拉萨·羊八井镇],2
5678,珠峰大本营,,,[西藏·日喀则·定日县],2
5679,南伊沟,,,[西藏·林芝·米林县],44
5680,雅鲁藏布大峡谷,,,[西藏·林芝·米林县],10
5681,尼洋阁藏东南文化博览园,,,[西藏·林芝·林芝县],88
5682,哲蚌寺,,0.78,[西藏·拉萨·城关区],61
5683,念青唐古拉山,,,[西藏·那曲·那曲县],2
5684,然乌湖,,1.0,[西藏·昌都·八宿县],61
5685,拉萨达东温泉,,,[西藏·拉萨],4
5686,药王山,,,[西藏·拉萨·城关区],2
5687,雍布拉康,3A景区,0.8400000000000001,[西藏·山南·乃东县],79
5688,南迦巴瓦峰,,0.8,[西藏·林芝·林芝县],85
5689,达东盛夏林卡,,,[西藏·拉萨·城关区],58
5690,甘丹寺,,0.72,[西藏·拉萨·达孜县],61
5691,纳木错圣象天门,,,[西藏·那曲·班戈],89
5692,苯日神山,,0.72,[西藏·林芝·林芝县],41
5693,巴松湖国家森林公园,,,[西藏·林芝·工布江达县],77
5694,佩枯错,,0.7,[西藏·日喀则·聂拉木县],58
5695,40号冰川,,,[西藏·山南·洛扎县],39
5696,廓琼岗日冰川,,,[西藏·拉萨·当雄县],68
5697,卡若拉冰川,,,[西藏·日喀则·江孜县],53
5698,玛旁雍错,,1.0,[西藏·阿里·普兰县],31
5699,比日神山景区,,,[西藏·林芝·林芝县],99
5700,冈仁波齐,,0.9,[西藏·阿里·普兰县],76
5701,雅鲁藏布江,,1.0,[西藏·林芝·墨脱县],76
5702,林芝自然博物馆,,,[西藏·林芝·林芝县],60
5703,尼洋河风光带景区,,,[西藏·林芝·林芝县],86
5704,阿里神山圣湖旅游区,,,[西藏·阿里·普兰县],66
5705,米拉山口,,,[西藏·林芝·林芝县],81
5706,拉姆纳错,,0.72,[西藏·山南·加查县],98
5707,羊八井镇,,,[西藏·拉萨·当雄县],67
5708,措木及日湖,,,[西藏·林芝·林芝县],35
5709,米堆冰川,,,[西藏·林芝·波密县],47
5710,古格王国遗址,,0.8400000000000001,[西藏·阿里·扎达县],52
5711,扎达土林,,0.76,[西藏·阿里·扎达县],84
5712,扎西岗民俗村,,,[西藏·林芝·林芝县],31
5713,拉昂错,,0.74,[西藏·阿里·普兰县],88
5714,托林寺,,0.78,[西藏·阿里·扎达县],38
5715,鲁朗风景区,4A景区,,[西藏·林芝·林芝县],2
5716,嘉措拉山,,,[西藏·日喀则·定日县],26
5717,希夏邦马峰,,0.76,[西藏·日喀则·日喀则市],88
5718,色季拉,,0.76,[西藏·林芝·林芝县],57
5719,西藏藏医药文化博览中心,,,[西藏·拉萨·城关区],41
5720,悟觉林陨石馆,,,[西藏·拉萨·城关区],69
5721,巨柏,,0.76,[西藏·林芝·林芝县],84
5722,氧知元氧疗馆,,,[西藏·拉萨·城关区],37
5723,思金拉措,,,[西藏·拉萨·墨竹工卡县],63
5724,波密,,0.76,[西藏·林芝·波密县],48
5725,林芝桃花节,,,[西藏·林芝],50
5726,巴松措漂流,,,[西藏·林芝·工布江达县],62
5727,德吉罗布游乐园,,,[西藏·拉萨],34
5728,岗云杉林,,,[西藏·林芝·波密县],49
5729,拉萨国际梦幻灯光展,,,[西藏·拉萨·堆龙德庆县],0
5730,桑耶寺,4A景区,0.9199999999999999,[西藏·山南·扎囊县],0
5731,幸福在路上,,,[西藏·拉萨·城关区],0
5732,盐井盐田,,,[西藏·昌都·芒康县],0
5733,强巴林寺,3A景区,0.8,[西藏·昌都·昌都县],0
5734,色拉寺,,0.78,[西藏·拉萨·城关区],0
5735,西藏博物馆,,0.74,[西藏·拉萨·城关区],0
5736,西藏尼木吞巴景区,3A景区,,[西藏·拉萨·尼木],0
5737,拉萨清真大寺,,0.72,[西藏·拉萨·城关区],0
5738,龙王潭公园,,0.7,[西藏·拉萨·城关区],0
5739,拉萨印象,,,[西藏·拉萨·城关区],0
5740,绒布寺,,0.8,[西藏·日喀则·定日县],0
5741,昌珠寺,,0.8,[西藏·山南·乃东县],0
5742,怒江沟72拐,,,[西藏·昌都·左贡县],0
5743,水葬台,,,[西藏·山南·贡嘎县],0
5744,密林,,0.72,[西藏·林芝·林芝县],0
5745,小昭寺,,0.74,[西藏·拉萨·城关区],0
5746,西藏绛白文化体验馆,,,[西藏·拉萨·城关区],0
5747,孜珠寺,,0.72,[西藏·昌都·丁青县],0
5748,印象西藏,,,[西藏·拉萨·城关区],0
5749,《寻找·香巴拉》,,,[西藏·林芝·林芝县],0
5750,措那湖,,,[西藏·那曲·安多县],0
5751,扎耶巴寺,,,[西藏·拉萨·达孜县],0
5752,金马歌舞演艺,,,[西藏·拉萨·城关区],0
5753,羌塘草原,,,[西藏·那曲·那曲县],0
5754,帕隆藏布江,,,[西藏·林芝·林芝县],0
5755,萨迦寺,,0.72,[西藏·日喀则·萨迦县],0
5756,嘎朗湖景区,,,[西藏·林芝·波密县],0
5757,班禅新宫,,0.72,[西藏·日喀则·日喀则市],0
5758,朱角山,,,[西藏·昌都·昌都县],0
5759,伊日温泉,,0.72,[西藏·昌都·类乌齐县],0
5760,藏装体验馆,,,[西藏·拉萨],0
5761,多拉神山,,0.74,[西藏·昌都·八宿县],0
5762,布托湖,,0.7,[西藏·昌都·丁青县],0
5763,日多温泉,,0.7,[西藏·拉萨·墨竹工卡县],0
5764,仓姑寺,,0.7,[西藏·拉萨·城关区],0
5765,桃花沟,,,[西藏·林芝·波密县],0
5766,青藏川藏公路纪念碑,,,[西藏·拉萨·城关区],0
5767,驻藏大臣衙门遗址,,0.7,[西藏·拉萨·城关区],0
5768,多情错,,,[西藏·日喀则·亚东],0
5769,宗山遗址,,0.78,[西藏·日喀则·江孜县],0
5770,班公错,,0.74,[西藏·阿里·日土县],0
5771,格萨尔古堡,,,[西藏·林芝·工布江达县],0
5772,格拉丹东,,0.72,[西藏·那曲·那曲县],0
5773,德木冷泉河,,,[西藏·林芝·林芝县],0
5774,帕里草原,,,[西藏·日喀则·亚东],0
5775,扎日南木措,,,[西藏·阿里·措勤县],0
5776,古乡湖景区,,,[西藏·林芝·波密县],0
5777,纳木那尼,,0.76,[西藏·阿里·普兰县],0
5778,帕拉庄园,,0.72,[西藏·日喀则·江孜县],0
5779,沃卡温泉,,,[西藏·山南·桑日县],0
5780,申扎自然保护区,,0.7,[西藏·那曲·那曲县],0
5781,卓玛峡谷,,0.7,[西藏·那曲·那曲县],0
5782,桑丹康桑,,0.72,[西藏·那曲·那曲县],0
5783,卡玛当寺,,0.7,[西藏·山南·桑日县],0
5784,美玉草原,,,[西藏·昌都·左贡县],0
5785,巨型六字真言,,,[西藏·昌都·贡觉县],0
5786,德宗温泉,,0.7,[西藏·拉萨·墨竹工卡县],0
5787,来古冰川,,,[西藏·昌都·八宿县],0
5788,查杰玛大殿,3A景区,0.72,[西藏·昌都·类乌齐县],0
5789,比如骷髅墙,,0.74,[西藏·那曲·那曲县],0
5790,布久喇嘛林寺,,0.7,[西藏·林芝·林芝县],0
5791,中尼友谊桥,,0.74,[西藏·日喀则·聂拉木县],0
5792,强钦寺,,,[西藏·日喀则·日喀则市],0
5793,刚坚寺,,,[西藏·日喀则·萨迦县],0
5794,白塔,,,[西藏·拉萨·城关区],0
5795,白居寺,,0.8,[西藏·日喀则·江孜县],0
5796,达果雪山,,0.7,[西藏·那曲·那曲县],0
5797,年楚河,,,[西藏·日喀则·日喀则市],0
5798,万佛塔,,0.74,[西藏·日喀则·江孜县],0
5799,哲古湖,,,[西藏·山南·措美县],0
5800,东达山,,,[西藏·昌都·芒康县],0
5801,贡布日神山,,0.72,[西藏·山南·乃东县],0
5802,阿里科加寺,,0.7,[西藏·阿里·普兰县],0
5803,乃旦寺,,,[西藏·昌都·昌都县],0
5804,邦达,,,[西藏·昌都·昌都县],0
5805,娘热民俗风情园,3A景区,0.7,[西藏·拉萨·城关区],0
5806,帕邦喀,,,[西藏·拉萨·城关区],0
5807,易贡国家地质公园,,,[西藏·林芝·波密县],0
5808,色林错,,,[西藏·那曲·申扎],0
5809,羌纳寺,,0.7,[西藏·林芝·米林县],0
5810,海不日神山,,,[西藏·山南·扎囊县],0
5811,岗乡自然保护区,,0.7,[西藏·林芝·林芝县],0
5812,昂仁搭各加地热喷泉,,0.7,[西藏·日喀则·昂仁县],0
5813,日土山洞古壁画,,0.7,[西藏·阿里·日土县],0
5814,嘎东寺,,0.7,[西藏·日喀则·日喀则市],0
5815,刚钦寺,,,[西藏·日喀则·日喀则市],0
5816,藏王墓,,0.74,[西藏·山南·琼结县],0
5817,巴郎却康,,0.7,[西藏·山南·桑日县],0
5818,德庆颇章神山,,0.7,[西藏·昌都·昌都县],0
5819,帕嘎寺,,,[西藏·林芝·工布江达县],0
5820,麦莫溶洞,,0.7,[西藏·那曲·那曲县],0
5821,卓玛拉康,3A景区,0.7,[西藏·拉萨·曲水县],0
5822,俄尔寺,3A景区,,[西藏·日喀则·日喀则市],0
5823,勒布沟,3A景区,,[西藏·山南·错那县],0
5824,长毛岭养鹿场,,0.7,[西藏·昌都·类乌齐县],0
5825,汉妃梳妆台,,0.7,[西藏·林芝·林芝县],0
5826,夏鲁寺,,0.72,[西藏·日喀则·日喀则市],0
5827,希夏邦玛峰,,,[西藏·日喀则·聂拉木县],0
5828,加兴沟水帘瀑布,,0.7,[西藏·林芝·林芝县],0
5829,扎央宗,,,[西藏·山南·扎囊县],0
5830,梅里雪山北坡,,,[西藏·昌都·左贡县],0
5831,伊日峡谷,,,[西藏·昌都·类乌齐县],0
5832,卡久,,,[西藏·山南·洛扎县],0
5833,扎基寺,,0.72,[西藏·拉萨·城关区],0
5834,西藏大学,,,[西藏·拉萨],0
5835,策满林,,,[西藏·拉萨·城关区],0
5836,直贡梯寺,,,[西藏·拉萨·直贡噶举派寺庙群],0
5837,楚布寺,,0.7,[西藏·拉萨·堆龙德庆县],0
5838,琉璃桥,,,[西藏·拉萨·城关区],0
5839,下密寺,,0.72,[西藏·拉萨·城关区],0
5840,拉萨游乐园,,0.7,[西藏·拉萨·城关区],0
5841,乃琼寺,,,[西藏·拉萨·城关区],0
5842,格拉丹东温泉商务酒店,,,[西藏·昌都·芒康县],0
5843,雅砻河,,0.86,[西藏·山南·乃东县],0
5844,维巴村藏式民俗乡,,,[西藏·拉萨·城关区],0
5845,西藏格林丹东温泉酒店,,,[西藏·昌都·芒康县],0
5846,秀色才纳,,,[西藏·拉萨·曲水县],0
5847,磨磐山关帝庙,,0.7,[西藏·拉萨·城关区],0
5848,达扎路恭纪功碑,,0.7,[西藏·拉萨·城关区],0
5849,南方三怙怙殿,,,[西藏·拉萨·城关区],0
5850,沙坡头旅游区,5A景区,1.0,[宁夏·中卫·沙坡头区],784
5851,镇北堡西部影城,5A景区,,[宁夏·银川·西夏区],726
5852,沙湖旅游区,5A景区,1.0,[宁夏·石嘴山·平罗县],136
5853,水洞沟旅游区,5A景区,0.82,[宁夏·银川·灵武市],274
5854,鸣翠湖国家湿地公园,4A景区,0.72,[宁夏·银川·兴庆区],56
5855,西夏陵,4A景区,0.9800000000000001,[宁夏·银川·西夏区],114
5856,贺兰山岩画,4A景区,0.9,[宁夏·银川·贺兰县],116
5857,永宁文化园,4A景区,,[宁夏·银川·永宁县],30
5858,六盘山国家森林公园,4A景区,1.0,[宁夏·固原·泾源县],24
5859,黄沙古渡原生态旅游区,4A景区,0.72,[宁夏·银川·兴庆区],98
5860,通湖草原,,0.7,[宁夏·中卫·沙坡头区],44
5861,贺兰山国家森林公园,4A景区,0.74,[宁夏·银川·贺兰县],44
5862,张裕摩塞尔十五世酒庄,,,[宁夏·银川·西夏区],28
5863,火石寨国家地质公园,4A景区,0.78,[宁夏·固原·西吉县],34
5864,西夏风情园,,,[宁夏·银川·西夏区],18
5865,黄河军事文化博览园,,,[宁夏·银川],8
5866,哈巴湖生态旅游区,3A景区,,[宁夏·吴忠·盐池县],8
5867,沙坡头盛典,,,[宁夏·中卫·沙坡头区],12
5868,腾格里湖湿地金沙岛,4A景区,,[宁夏·中卫·沙坡头区],60
5869,须弥山石窟旅游区,4A景区,0.9400000000000001,[宁夏·固原·原州区],8
5870,青铜峡黄河大峡谷旅游区,4A景区,,[宁夏·吴忠·青铜峡市],77
5871,六盘山红军长征景区,4A景区,,[宁夏·固原·隆德县],57
5872,青铜峡黄河楼,4A景区,,[宁夏·吴忠·青铜峡市],85
5873,中卫寺口子风景旅游区,3A景区,0.7,[宁夏·中卫·沙坡头区],93
5874,黄河外滩景区,,,[宁夏·银川],4
5875,森淼生态旅游区,3A景区,,[宁夏·银川·银川植物园],4
5876,黄河宫,,,[宁夏·中卫·沙坡头区],16
5877,瑞信·天沐温泉旅游度假区,,,[宁夏·银川·西夏区],14
5878,趣立方儿童职业体验馆,,,[宁夏·银川·兴庆区],83
5879,野荷谷,,0.74,[宁夏·固原·泾源县],45
5880,红玛瑙枸杞观光园,,,[宁夏·银川·西夏区],71
5881,银川当代美术馆,,,[宁夏·银川],4
5882,阅海湿地公园,3A景区,,[宁夏·银川·金凤区],70
5883,宁夏园艺产业园,,,[宁夏·银川·贺兰县],95
5884,檀溪谷温泉水世界,,,[宁夏·银川·兴庆区],36
5885,檀溪谷温泉会馆,,,[宁夏·银川·兴庆区],2
5886,宁夏沙温泉度假村,,,[宁夏·银川·兴庆区],2
5887,银川御泉湾温泉,,,[宁夏·银川·兴庆区],89
5888,银川天山海世界·黄河明珠,,,[宁夏·银川·兴庆区],2
5889,冰河世纪真冰滑冰场,,,[宁夏·银川],75
5890,贺兰山滚钟口,,0.74,[宁夏·银川·西夏区],10
5891,车门沟旅游区,,,[宁夏·中卫·中宁县],94
5892,拜寺口双塔,,0.74,[宁夏·银川·贺兰县],57
5893,银川博塞马术俱乐部,,,[宁夏·银川·兴庆区],73
5894,西夏风情园滑雪场,,,[宁夏·银川·西夏风情园],54
5895,水洞沟藏兵洞,,,[宁夏·银川·灵武市],79
5896,兵沟旅游区,,0.7,[宁夏·银川·兴庆区],32
5897,糖布王国,,,[宁夏·银川],48
5898,银川东关清真大寺,,,[宁夏·银川·兴庆区],97
5899,宁夏艾伊薰衣草庄园,,,[宁夏·银川],80
5900,银川北塔湖水上乐园,,,[宁夏·银川·金凤区],45
5901,砚家班相声会馆,,,[宁夏·银川·兴庆区],37
5902,奇石山文化旅游区,,,[宁夏·石嘴山],53
5903,腾格里金沙海,,,[宁夏·中卫·沙坡头区],0
5904,《西夏盛典》,,,[宁夏·银川],0
5905,平罗玉皇阁,3A景区,1.0,[宁夏·石嘴山·平罗县],0
5906,中华黄河坛景区,,,[宁夏·吴忠·青铜峡市],0
5907,华夏河图.银川艺术小镇,,,[宁夏·银川·兴庆区],0
5908,银川瑞信天沐小镇冰雪王国,,,[宁夏·银川·西夏区],0
5909,黄河横城国际休闲度假旅游区,4A景区,,[宁夏·银川·兴庆区],0
5910,盐池革命烈士纪念园,3A景区,,[宁夏·吴忠·盐池县],0
5911,北武当生态旅游区,3A景区,0.72,[宁夏·石嘴山·大武口区],0
5912,中卫高庙,3A景区,0.76,[宁夏·中卫·沙坡头区],0
5913,国务院直属口五七干校博物馆,,,[宁夏·石嘴山·大武口区],0
5914,银川花博会,,,[宁夏·银川·金凤区],0
5915,艾伊薰衣草生态庄园,,,[宁夏·银川],0
5916,鸣翠湖水上欢乐谷,,,[宁夏·银川·兴庆区],0
5917,马兰花大草原,,0.7,[宁夏·银川·贺兰县],0
5918,动感5D影院,,,[宁夏·银川·金凤区],0
5919,阅海欢乐岛,,,[宁夏·银川·金凤区],0
5920,鸣翠湖滑雪场,,,[宁夏·银川·兴庆区],0
5921,曼悦海温泉洗浴度假酒店,,,[宁夏·银川·金凤区],0
5922,苏峪口滑雪场,,0.7,[宁夏·银川·贺兰山国家森林公园],0
5923,六盘玩美乐园,,,[宁夏·固原·原州区],0
5924,宁夏银川览山剧场,,,[宁夏·银川·金凤区],0
5925,一百零八塔,,1.0,[宁夏·吴忠·青铜峡市],0
5926,连兴社相声大会,,,[宁夏·银川·兴庆区],0
5927,大漠边关,,,[宁夏·中卫·沙坡头区],0
5928,牛首山,,0.8400000000000001,[宁夏·吴忠·青铜峡市],0
5929,三沙源旅游度假区,,,[宁夏·银川·永宁县],0
5930,宁夏九龙湾风景区,,,[宁夏·中卫],0
5931,景城公园,,,[宁夏·银川],0
5932,康乐水世界,,,[宁夏·吴忠·青铜峡市],0
5933,凤凰花溪谷,,,[宁夏·银川·兴庆区],0
5934,纳家户清真寺,,0.72,[宁夏·银川·永宁县],0
5935,大漠沙湖滑雪场,,0.7,[宁夏·石嘴山·沙湖旅游区],0
5936,阅海公园国际梦幻灯光节,,,[宁夏·银川·阅海欢乐岛],0
5937,黄鹤楼水上乐园,,,[宁夏·中卫·沙坡头区],0
5938,长山头天湖,,,[宁夏·中卫],0
5939,银山马会,,,[宁夏·银川·贺兰县],0
5940,崆峒胭脂峡漂流,,,[宁夏·固原·胭脂峡],0
5941,大武口森林公园,,0.7,[宁夏·石嘴山·大武口区],0
5942,北长滩,,,[宁夏·中卫·沙坡头区],0
5943,北联灵湫,,,[宁夏·固原·隆德县],0
5944,宁夏体育馆,,,[宁夏·银川·贺兰县],0
5945,岩画,,,[宁夏·中卫],0
5946,白芨滩,,0.7,[宁夏·银川·灵武市],0
5947,中国枸杞馆,3A景区,,[宁夏·银川·贺兰县],0
5948,宁夏六盘山周沟滑雪场,,,[宁夏·固原·泾源县],0
5949,南关清真大寺,,0.9800000000000001,[宁夏·银川·兴庆区],0
5950,宁夏志辉源石葡萄酒庄,,,[宁夏·银川·西夏区],0
5951,大海子沙漠生态旅游区,,,[宁夏·银川·灵武市],0
5952,东海温泉酒店,,,[宁夏·银川·灵武市],0
5953,长流水旅游区,3A景区,,[宁夏·银川·灵武市],0
5954,玉泉营葡萄庄园,3A景区,0.7,[宁夏·银川·贺兰县],0
5955,岩画,,,[宁夏·中卫],0
5956,白芨滩,,0.7,[宁夏·银川·灵武市],0
5957,中国枸杞馆,3A景区,,[宁夏·银川·贺兰县],0
5958,南关清真大寺,,0.9800000000000001,[宁夏·银川·兴庆区],0
5959,大海子沙漠生态旅游区,,,[宁夏·银川·灵武市],0
5960,东海温泉酒店,,,[宁夏·银川·灵武市],0
5961,长流水旅游区,3A景区,,[宁夏·银川·灵武市],0
5962,玉泉营葡萄庄园,3A景区,0.7,[宁夏·银川·贺兰县],0
5963,兵沟旅游区,,0.7,[宁夏·银川·兴庆区],59
5964,大漠风情园,,,[宁夏·中卫],0
5965,紫裕鱼疗,,,[宁夏·银川·兴庆区],0
5966,九号公馆温泉宫,,,[宁夏·固原·泾源县],0
5967,玉泉国际酒庄,,,[宁夏·银川·永宁县],0
5968,万通融汇VR虚拟现实体验馆,,,[宁夏·银川·金凤区],0
5969,三关口明长城,,0.7,[宁夏·银川·贺兰县],0
5970,韭菜沟,,,[宁夏·石嘴山·大武口区],0
5971,冰之恋滑冰场,,,[宁夏·银川],0
5972,避暑山庄罗家园,,0.7,[宁夏·石嘴山·惠农区],0
5973,鹤泉湖,,0.7,[宁夏·银川·永宁县],0
5974,欢乐大本营,,,[宁夏·银川·永宁县],0
5975,机械迷城密室逃脱,,,[宁夏·银川·金凤区],0
5976,银川童年的泥巴时光,,,[宁夏·银川·金凤区],0
5977,宁园,,0.72,[宁夏·银川·兴庆区],0
5978,多宝塔,,0.7,[宁夏·银川·永宁县],0
5979,战国秦长城,,0.78,[宁夏·固原·西吉县],0
5980,三沙源水上乐园,,,[宁夏·银川·永宁县],0
5981,中山公园滑雪场,,0.7,[宁夏·银川·兴庆区],0
5982,海宝塔寺,,0.74,[宁夏·银川·兴庆区],0
5983,承天寺,,0.74,[宁夏·银川·金凤区],0
5984,青铜峡黄河生态园,,,[宁夏·吴忠·青铜峡市],0
5985,银川植物园,,0.7,[宁夏·银川·金凤区],0
5986,兵沟汉墓,,,[宁夏·银川·兴庆区],0
5987,西夏园化清真寺,,,[宁夏·银川·西夏区],0
5988,《神秘的西夏》,,,[宁夏·银川·西夏区],0
5989,流芳园,,,[宁夏·银川·西夏区],0
5990,罗山,,,[宁夏·中卫·海原县],0
5991,金沙鸣钟,,,[宁夏·中卫·沙坡头区],0
5992,将台堡红军会师纪念园,,,[宁夏·固原·西吉县],0
5993,金水园,,0.72,[宁夏·银川·兴庆区],0
5994,银川海洋馆,,,[宁夏·银川·金凤区],0
5995,宁夏银川国际汽车摩托车自驾旅游节,,,[宁夏·银川·西夏区],0
5996,皇家大马戏,,,[宁夏·银川],0
5997,中卫市体育馆,,,[宁夏·中卫],0
5998,固原博物馆,4A景区,0.76,[宁夏·固原·原州区],0
5999,中阿之轴,,,[宁夏·银川·金凤区],0
6000,老龙潭,,0.82,[宁夏·固原·泾源县],0
6001,宁夏大剧院,,,[宁夏·银川·金凤区],0
6002,贺兰山·1958创意产业休闲区,3A景区,,[宁夏·银川·贺兰县],0
6003,华夏河图艺术节,,,[宁夏·银川·华夏河图.银川艺术小镇],0
6004,灵武高庙,,,[宁夏·银川·灵武市],0
6005,华夏珍奇艺术城,,0.7,[宁夏·银川·贺兰县],0
6006,星悦城恐龙公园,,,[宁夏·银川·金凤区],0
6007,西夏博物馆,,0.7,[宁夏·银川·西夏陵],0
6008,盐湖,,0.7,[宁夏·固原·原州区],0
6009,影视一条街,,,[宁夏·银川·镇北堡西部影城],0
6010,8090密室逃脱,,,[宁夏·银川·兴庆区],0
6011,西夏利剑户外拓展俱乐部,,,[宁夏·银川·西夏区],0
6012,宁夏交通博物馆,,,[宁夏·银川·金凤区],0
6013,中国灵武热气球节,,,[宁夏·银川·灵武市],0
6014,胭脂峡,,0.74,[宁夏·固原·泾源县],0
6015,海宝公园,,,[宁夏·银川·兴庆区],0
6016,岩画古村,,,[宁夏·银川·贺兰县],0
6017,海子湖金马度假村,,,[宁夏·银川·永宁县],0
6018,九龙山,,0.72,[宁夏·固原·原州区],0
6019,归德沟,,,[宁夏·石嘴山·平罗县],0
6020,董府,,,[宁夏·吴忠·利通区],0
6021,高庙保安寺,,,[宁夏·中卫·中卫高庙],0
6022,长城遗址,,0.8800000000000001,[宁夏·银川·贺兰县],0
6023,宁夏红,,,[宁夏·银川·金凤区],0
6024,巴格斯葡萄酒庄,,,[宁夏·银川·永宁县],0
6025,星海湖,,,[宁夏·石嘴山·大武口区],0
6026,银川市体育中心水上乐园,,,[宁夏·银川·西夏区],0
6027,云雾山,,0.72,[宁夏·固原·原州区],0
6028,固原白云寺,,,[宁夏·固原·泾源县],0
6029,黄铎堡古城,,,[宁夏·固原·原州区],0
6030,泾河源,,0.76,[宁夏·固原·泾源县],0
6031,密室侦探,,,[宁夏·银川·兴庆区],0
6032,基督教堂,,,[宁夏·中卫·沙坡头区],0
6033,万亩枸杞观光园,,0.7,[宁夏·中卫·中宁县],0
6034,西安州古城,,0.7,[宁夏·中卫·海原县],0
6035,宏佛塔,,0.7,[宁夏·银川·贺兰县],0
6036,田州古塔,,0.7,[宁夏·石嘴山·平罗县],0
6037,宁夏银川黄河高尔夫俱乐部,,,[宁夏·银川·兴庆区],0
6038,灵应山石窟寺,,0.7,[宁夏·吴忠·盐池县],0
6039,宁夏牡丹园,,,[宁夏·银川·贺兰县],0
6040,石空寺石窟,,0.7,[宁夏·中卫·中宁县],0
6041,古生物化石点,,,[宁夏·石嘴山],0
6042,北象山,,0.7,[宁夏·固原·隆德县],0
6043,星海湖水上主题乐园,,,[宁夏·石嘴山·大武口区],0
6044,恐龙科教亲子乐园,,,[宁夏·银川·金凤区],0
6045,火焰山景区,4A景区,0.8400000000000001,[新疆·吐鲁番·吐鲁番市],62
6046,喀纳斯,5A景区,1.0,[新疆·阿勒泰·布尔津县],1244
6047,天山天池,5A景区,1.0,[新疆·昌吉·阜康市],870
6048,金湖杨国家森林公园,5A景区,,[新疆·喀什·泽普县],42
6049,乌尔禾魔鬼城,4A景区,1.0,[新疆·克拉玛依·克拉玛依区],738
6050,可可托海,5A景区,0.72,[新疆·阿勒泰·富蕴县],526
6051,罗布人村寨,4A景区,0.72,[新疆·巴音郭楞·库尔勒市],40
6052,天山大峡谷,5A景区,,[新疆·乌鲁木齐·乌鲁木齐县],140
6053,库木塔格沙漠景区,,,[新疆·吐鲁番·鄯善县],544
6054,国际大巴扎歌舞大剧院,,,[新疆·乌鲁木齐·天山区],58
6055,那拉提旅游风景区,5A景区,1.0,[新疆·伊犁·新源县],164
6056,葡萄沟,5A景区,1.0,[新疆·吐鲁番·吐鲁番市],176
6057,库车天山神秘大峡谷,,0.78,[新疆·阿克苏地区·阿克苏市],54
6058,巴楚县红海湾景区,3A景区,,[新疆·喀什·巴楚县],6
6059,喀拉峻,5A景区,,[新疆·伊犁·特克斯县],70
6060,交河故城,,0.72,[新疆·吐鲁番·吐鲁番市],22
6061,坎儿井民俗园,4A景区,0.7,[新疆·吐鲁番·吐鲁番市],18
6062,刀郎部落,3A景区,,[新疆·阿克苏地区·阿瓦提县],34
6063,阿洪口旅游风景区,5A景区,0.7,[新疆·巴音郭楞·博湖县],10
6064,天山天池区间车,,,[新疆·昌吉·天山天池],54
6065,霍尔果斯国门景区,4A景区,0.8800000000000001,[新疆·伊犁·霍城县],104
6066,赛里木湖,,,[新疆·博尔塔拉·怪石沟],32
6067,新疆农业博览园,,,[新疆·昌吉·昌吉市],36
6068,达瓦昆沙漠旅游风景区,4A景区,,[新疆·喀什·岳普湖县],60
6069,喀什石头城,,0.82,[新疆·喀什·塔什库尔干县],4
6070,卡拉库里湖,,0.9,[新疆·喀什·喀什市],72
6071,南山牧场,,,[新疆·乌鲁木齐·乌鲁木齐县],40
6072,新疆古生态园（野马美术馆）,,,[新疆·乌鲁木齐·新市区],40
6073,库车王府,,0.7,[新疆·阿克苏地区·库车县],114
6074,克拉玛依黑油山,3A景区,0.7,[新疆·克拉玛依·克拉玛依区],8
6075,火焰山大景区（火焰山国家地质公园）,,,[新疆·吐鲁番],82
6076,塔克拉玛干沙漠,,0.8400000000000001,[新疆·巴音郭楞·库尔勒市],26
6077,博斯腾湖,5A景区,0.78,[新疆·巴音郭楞·库尔勒市],10
6078,大河口景区,5A景区,,[新疆·巴音郭楞·博斯腾湖],97
6079,宗郎灵泉景区,,,[新疆·喀什·叶城县],80
6080,金沙滩,4A景区,0.7,[新疆·巴音郭楞·和硕县],8
6081,喀什艾提尕尔清真寺,,0.9800000000000001,[新疆·喀什·喀什市],95
6082,博斯腾湖南岸景区,4A景区,,[新疆·巴音郭楞·博斯腾湖],31
6083,天山神木园,4A景区,0.74,[新疆·阿克苏地区·温宿县],14
6084,喀什噶尔老城,5A景区,,[新疆·喀什·喀什市],56
6085,巴音布鲁克草原,5A景区,0.76,[新疆·巴音郭楞·库尔勒市],90
6086,柏孜克里克千佛洞,,0.7,[新疆·吐鲁番·吐鲁番市],42
6087,盐湖城,,,[新疆·乌鲁木齐·达坂城区],26
6088,坎儿井乐园,,,[新疆·吐鲁番·吐鲁番市],18
6089,惠远古城,4A景区,0.74,[新疆·伊犁·霍城县],41
